i.data, BY, AGE, R, i, m, d, d.rate, i.rate, m.rate, N, S.i, S.m, I, M, D, I.est, M.est
2, 1987, 5, 67780, 0.00017732762060234, 1, NA, NA, 0, 1, 6, 0, 6, 0, 6, NA, 0, 6
2, 1988, 1, 67780, 0, 0, 0.997995584180377, 0.997964001180289, 0, 0, 67780, 0, 0, 0, 0, 67642, 0, 0
2, 1988, 2, 67780, 0.00017732762060234, 0.0203045685279188, 0.249065308838663, 0.201492537313433, 0, 0.0289855072463768, 138, 0, 4, 0, 4, 27, 0, 4
2, 1988, 3, 67780, 0.0466321243523316, 0.190217391304348, 0.345241763937242, 0.377777777777778, 0, 0.158878504672897, 107, 0, 17, 0, 17, 34, 0, 17
2, 1988, 4, 67780, 0.10738255033557, 0.9950874435056, 0.267044349277317, NaN, 0.160714285714286, 1, 56, 1, 47, 9, 47, 0, 5, 47
2, 1988, 5, 67780, 0.292913795100716, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
2, 1989, 1, 67780, 0, 0, 0.97314090529829, 0.973664797875479, 0, 0, 67780, 0, 0, 0, 0, 65995, 0, 0
2, 1989, 2, 67780, 0.00017732762060234, 0.0116493544316086, 0.345241763937242, 0.333522727272727, 0, 0.0140056022408964, 1785, 0, 25, 0, 25, 587, 0, 25
2, 1989, 3, 67780, 0.0277379432275808, 0.253126704786535, 0.267044349277317, 0.251207729468599, 0.0289855072463768, 0.273046532045654, 1173, 3, 311, 34, 311, 208, 15, 311
2, 1989, 4, 67780, 0.0637089138374138, 0.929211210632765, 0.380720590868449, 0.536585365853659, 0.067741935483871, 0.929065743944637, 620, 6, 537, 42, 537, 22, 30, 537
2, 1989, 5, 67780, 0.0790816326530612, 1, NA, NA, 0.210526315789474, 1, 19, 0, 15, 4, 15, NA, 0, 15
2, 1990, 1, 67780, 0, 0, 0.991103552037679, 0.991221599291827, 0, 0, 67780, 0, 0, 0, 0, 67185, 0, 0
2, 1990, 2, 67780, 0.00017732762060234, 0.00490196078431373, 0.267044349277317, 0.272727272727273, 0, 0.00168067226890756, 595, 0, 1, 0, 1, 162, 0, 1
2, 1990, 3, 67780, 0.0729064039408867, 0.473963868225292, 0.380720590868449, 0.39572192513369, 0.0833333333333333, 0.527777777777778, 432, 8, 209, 36, 209, 74, 40, 209
2, 1990, 4, 67780, 0.390151515151515, 0.9950874435056, 0.244954112510985, 0, 0.389380530973451, 0.985507246376812, 113, 10, 68, 44, 68, 0, 50, 68
2, 1990, 5, 67780, 0.292913795100716, 1, NA, NA, 1, NaN, 1, 0, 0, 1, 0, NA, 0, 0
2, 1991, 1, 67780, 0, 0, 0.982413980600886, 0.982310416051933, 0, 0, 67780, 0, 0, 0, 0, 66581, 0, 0
2, 1991, 2, 67780, 0.00017732762060234, 0.00307269811701219, 0.380720590868449, 0.399163179916318, 0, 0.00333611342785655, 1199, 0, 4, 0, 4, 477, 0, 4
2, 1991, 3, 67780, 0.0248114579621086, 0.268175847185596, 0.244954112510985, 0.215953307392996, 0.0264623955431755, 0.264663805436338, 718, 4, 185, 19, 185, 111, 20, 185
2, 1991, 4, 67780, 0.148997908090964, 0.936959797002617, 0.22266725095388, 0.526315789473684, 0.156327543424318, 0.944117647058824, 403, 14, 321, 63, 321, 10, 70, 321
2, 1991, 5, 67780, 0.00017732762060234, 1, NA, NA, 0, 1, 9, 0, 9, 0, 9, NA, 0, 9
2, 1992, 1, 67780, 0, 0, 0.994979633655696, 0.994511655355562, 0, 0, 67780, 0, 0, 0, 0, 67408, 0, 0
2, 1992, 2, 67780, 0.00017732762060234, 0.00181789260799418, 0.244954112510985, 0.258064516129032, 0, 0, 372, 0, 0, 0, 0, 96, 0, 0
2, 1992, 3, 67780, 0.0408163265306122, 0.151530877010898, 0.22266725095388, 0.25, 0.036231884057971, 0.142857142857143, 276, 2, 38, 10, 38, 57, 10, 38
2, 1992, 4, 67780, 0.13914373088685, 0.9950874435056, 0.296600936006381, 0, 0.128654970760234, 0.993288590604027, 171, 4, 148, 22, 148, 0, 20, 148
2, 1992, 5, 67780, 0.292913795100716, 1, NA, NA, 0, 1, 1, 0, 1, 0, 1, NA, 0, 1
2, 1993, 1, 67780, 0, 0, 0.984913310961969, 0.984228385954559, 0, 0, 67780, 0, 0, 0, 0, 66711, 0, 0
2, 1993, 2, 67780, 0.00017732762060234, 0.02263304229062, 0.22266725095388, 0.224121557454891, 0, 0.0149672591206735, 1069, 0, 16, 0, 16, 236, 0, 16
2, 1993, 3, 67780, 0.0211608524230174, 0.294090654157956, 0.296600936006381, 0.303571428571429, 0.0232558139534884, 0.298245614035088, 817, 4, 238, 19, 238, 170, 20, 238
2, 1993, 4, 67780, 0.135789093535572, 0.989552862515671, 0.57932738671338, 0.833333333333333, 0.130769230769231, 0.982300884955752, 390, 7, 333, 51, 333, 5, 35, 333
2, 1993, 5, 67780, 0.00017732762060234, 1, NA, NA, 0, 1, 1, 0, 1, 0, 1, NA, 0, 1
2, 1994, 1, 67780, 0, 0, 0.968625998092638, 0.969194452640897, 0, 0, 67780, 0, 0, 0, 0, 65692, 0, 0
2, 1994, 2, 67780, 0.00017732762060234, 0.0196091578939526, 0.296600936006381, 0.313081822635963, 0.000478927203065134, 0.0220412074748443, 2088, 1, 46, 1, 46, 639, 5, 46
2, 1994, 3, 67780, 0.0087543980971343, 0.510154171681782, 0.57932738671338, 0.557206537890045, 0.00784593437945792, 0.516175413371675, 1402, 0, 718, 11, 718, 375, 0, 718
2, 1994, 4, 67780, 0.116754049612646, 0.871090635244086, 0.378454774816835, 0.256410256410256, 0.114093959731544, 0.852272727272727, 298, 3, 225, 34, 225, 10, 15, 225
2, 1994, 5, 67780, 0.0378006872852234, 1, NA, NA, 0, 1, 29, 0, 29, 0, 29, NA, 0, 29
2, 1995, 1, 67780, 0, 0, 0.977016696944337, 0.978503983475952, 0, 0, 67780, 0, 0, 0, 0, 66323, 0, 0
2, 1995, 2, 67780, 0.00017732762060234, 0.00621683429916295, 0.57932738671338, 0.57960027567195, 0.000686341798215511, 0.00343406593406593, 1457, 0, 5, 1, 5, 841, 0, 5
2, 1995, 3, 67780, 0.0266315154494068, 0.30187986319921, 0.378454774816835, 0.378752886836028, 0.0278688524590164, 0.269814502529511, 610, 3, 160, 17, 160, 164, 15, 160
2, 1995, 4, 67780, 0.163406214039125, 0.9950874435056, 0.549562598550708, NaN, 0.211895910780669, 1, 269, 14, 212, 57, 212, 0, 70, 212
2, 1995, 5, 67780, 0.00017732762060234, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
2, 1996, 1, 67780, 0, 0, 0.977026081690611, 0.976600767187961, 0, 0, 67780, 0, 0, 0, 0, 66194, 0, 0
2, 1996, 2, 67780, 0.00017732762060234, 0.00181789260799418, 0.378454774816835, 0.382185723310171, 0, 0.00189155107187894, 1586, 0, 3, 0, 3, 605, 0, 3
2, 1996, 3, 67780, 0.0395201129146083, 0.0743286482899197, 0.549562598550708, 0.559907834101382, 0.0429447852760736, 0.0726495726495727, 978, 8, 68, 42, 68, 486, 40, 68
2, 1996, 4, 67780, 0.200230444245295, 0.941571954538178, 0.58086033867462, 0.588235294117647, 0.227748691099476, 0.942372881355932, 382, 18, 278, 87, 278, 10, 90, 278
2, 1996, 5, 67780, 0.712328767123288, 1, NA, NA, 0.714285714285714, 1, 7, 0, 2, 5, 2, NA, 0, 2
2, 1997, 1, 67780, 0, 0, 0.938552243462477, 0.937975804071998, 0, 0, 67780, 0, 0, 0, 0, 63576, 0, 0
2, 1997, 2, 67780, 0.00017732762060234, 0.00538496747864283, 0.549562598550708, 0.540540540540541, 0, 0.0054709800190295, 4204, 0, 23, 0, 23, 2260, 0, 23
2, 1997, 3, 67780, 0.0842746816302696, 0.197372366348383, 0.58086033867462, 0.597975415762834, 0.0806871421134826, 0.21687429218573, 1921, 27, 383, 155, 383, 827, 135, 383
2, 1997, 4, 67780, 0.328536476283181, 0.939858167143361, 0.473179425931746, 0.5, 0.323741007194245, 0.957446808510638, 556, 33, 360, 180, 360, 8, 165, 360
2, 1997, 5, 67780, 0.338762214983713, 1, NA, NA, 0.125, 1, 8, 0, 7, 1, 7, NA, 0, 7
2, 1998, 1, 67780, 0, 0, 0.963807071764288, 0.964915904396577, 0, 0, 67780, 0, 0, 0, 0, 65402, 0, 0
2, 1998, 2, 67780, 0.00017732762060234, 0.00518350282023476, 0.58086033867462, 0.579459002535926, 0, 0.00504625735912532, 2378, 0, 12, 0, 12, 1371, 0, 12
2, 1998, 3, 67780, 0.254382657223757, 0.376626362006345, 0.473179425931746, 0.481152993348115, 0.242211055276382, 0.401856763925729, 995, 67, 303, 241, 303, 217, 335, 303
2, 1998, 4, 67780, 0.201489785382403, 0.93950309411656, 0.226024423145283, 0.214285714285714, 0.179487179487179, 0.927083333333333, 234, 10, 178, 42, 178, 3, 50, 178
2, 1998, 5, 67780, 0.67175572519084, 1, NA, NA, 0.545454545454545, 1, 11, 2, 5, 6, 5, NA, 10, 5
2, 1999, 1, 67780, 0, 0, 0.989655700076511, 0.989879020359988, 0, 0, 67780, 0, 0, 0, 0, 67094, 0, 0
2, 1999, 2, 67780, 0.00017732762060234, 0.010989010989011, 0.473179425931746, 0.449554896142433, 0.00145772594752187, 0.0160583941605839, 686, 0, 11, 1, 11, 303, 0, 11
2, 1999, 3, 67780, 0.105128205128205, 0.247851002865329, 0.226024423145283, 0.235059760956175, 0.113207547169811, 0.237082066869301, 371, 10, 78, 42, 78, 59, 50, 78
2, 1999, 4, 67780, 0.0365079365079365, 0.913509060955519, 0.231205820000084, 0.25, 0.0520833333333333, 0.912087912087912, 192, 1, 166, 10, 166, 4, 5, 166
2, 1999, 5, 67780, 0.857142857142857, 1, NA, NA, 0.916666666666667, 1, 12, 3, 1, 11, 1, NA, 15, 1
2, 2000, 1, 67780, 0, 0, 0.993655334211393, 0.993405134257893, 0, 0, 67780, 0, 0, 0, 0, 67333, 0, 0
2, 2000, 2, 67780, 0.00017732762060234, 0.00681154719429128, 0.226024423145283, 0.209932279909707, 0, 0.00894854586129754, 447, 0, 4, 0, 4, 93, 0, 4
2, 2000, 3, 67780, 0.00017732762060234, 0.291312867406924, 0.231205820000084, 0.238683127572016, 0, 0.305714285714286, 350, 0, 107, 0, 107, 58, 0, 107
2, 2000, 4, 67780, 0.328341013824885, 0.9950874435056, 0.201748857722773, 0, 0.335135135135135, 0.975609756097561, 185, 12, 120, 62, 120, 0, 60, 120
2, 2000, 5, 67780, 0.292913795100716, 1, NA, NA, 0.333333333333333, 1, 3, 0, 2, 1, 2, NA, 0, 2
2, 2001, 1, 67780, 0, 0, 0.990463532556357, 0.989864266745353, 0, 0, 67780, 0, 0, 0, 0, 67093, 0, 0
2, 2001, 2, 67780, 0.00017732762060234, 0.00181789260799418, 0.231205820000084, 0.262008733624454, 0, 0, 687, 0, 0, 0, 0, 180, 0, 0
2, 2001, 3, 67780, 0.0704827657272399, 0.495316224156089, 0.201748857722773, 0.234513274336283, 0.0690335305719921, 0.521186440677966, 507, 7, 246, 35, 246, 53, 35, 246
2, 2001, 4, 67780, 0.00017732762060234, 0.898407468423943, 0.339980650653301, 0.384615384615385, 0, 0.92485549132948, 173, 0, 160, 0, 160, 5, 0, 160
2, 2001, 5, 67780, 0.00017732762060234, 1, NA, NA, 0, 1, 8, 0, 8, 0, 8, NA, 0, 8
2, 2002, 1, 67780, 0, 0, 0.990854411860329, 0.990911773384479, 0, 0, 67780, 0, 0, 0, 0, 67164, 0, 0
2, 2002, 2, 67780, 0.00017732762060234, 0.00568787771062922, 0.201748857722773, 0.181219110378913, 0, 0.0146103896103896, 616, 0, 9, 0, 9, 110, 0, 9
2, 2002, 3, 67780, 0.00017732762060234, 0.593016327017042, 0.339980650653301, 0.358585858585859, 0, 0.601609657947686, 497, 0, 299, 0, 299, 71, 0, 299
2, 2002, 4, 67780, 0.00017732762060234, 0.9950874435056, 0.319471381767528, NaN, 0, 1, 127, 0, 127, 0, 127, 0, 0, 127
2, 2002, 5, 67780, 0.292913795100716, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
2, 2003, 1, 67780, 0, 0, 0.98909313132291, 0.988875774564768, 0, 0, 67780, 0, 0, 0, 0, 67026, 0, 0
2, 2003, 2, 67780, 0.00017732762060234, 0.0173970930877621, 0.339980650653301, 0.343243243243243, 0, 0.0185676392572944, 754, 0, 14, 0, 14, 254, 0, 14
2, 2003, 3, 67780, 0.00017732762060234, 0.387886452428807, 0.319471381767528, 0.332179930795848, 0.00205761316872428, 0.404123711340206, 486, 1, 196, 1, 196, 96, 5, 196
2, 2003, 4, 67780, 0.0564471499723298, 0.95405669599218, 0.630864054420789, 0.555555555555556, 0.0621761658031088, 0.950276243093923, 193, 3, 172, 12, 172, 5, 15, 172
2, 2003, 5, 67780, 0.00017732762060234, 1, NA, NA, 0, 1, 4, 0, 4, 0, 4, NA, 0, 4
3, 1979, 1, 67780, 0, 0, 0.938655494505494, 0.939333136618472, 0, 0, 67780, 0, 0, 0, 0, 63668, 0, 0
3, 1979, 2, 67780, 0.00017732762060234, 0.00519494478131969, 0.451869645500778, 0.455433455433455, 0, 0.00413424124513619, 4112, 0, 17, 0, 17, 1865, 0, 17
3, 1979, 3, 67780, 0.470274699055525, 0.184923939831733, 0.598404840737821, 0.599169262720665, 0.462780269058296, 0.196160267111853, 2230, 197, 235, 1032, 235, 577, 985, 235
3, 1979, 4, 67780, 0.825878427692629, 0.952095808383233, 0.2533993061295, 0, 0.839378238341969, 0.951612903225806, 386, 52, 59, 324, 59, 0, 260, 59
3, 1979, 5, 67780, 0.375, 1, NA, NA, 1, NaN, 3, 0, 0, 3, 0, NA, 0, 0
3, 1980, 1, 67780, 0, 0, 0.964292309891366, 0.964089701976984, 0, 0, 67780, 0, 0, 0, 0, 65346, 0, 0
3, 1980, 2, 67780, 0.00742961679029346, 0.0216168256336835, 0.598404840737821, 0.606175972927242, 0.0106820049301561, 0.0182724252491694, 2434, 6, 44, 26, 44, 1433, 30, 44
3, 1980, 3, 67780, 0.151033615696943, 0.156927484159161, 0.2533993061295, 0.259600614439324, 0.157894736842105, 0.169642857142857, 931, 40, 133, 147, 133, 169, 200, 133
3, 1980, 4, 67780, 0.494485558787111, 0.838507547707206, 0.190587845622456, 0.235294117647059, 0.547717842323652, 0.844036697247706, 482, 61, 184, 264, 184, 8, 305, 184
3, 1980, 5, 67780, 0.135802469135802, 1, NA, NA, 0.230769230769231, 1, 26, 3, 20, 6, 20, NA, 15, 20
3, 1981, 1, 67780, 0, 0, 0.983700007647014, 0.983431690764237, 0, 0, 67780, 0, 0, 0, 0, 66657, 0, 0
3, 1981, 2, 67780, 0.00017732762060234, 0.00187656869414276, 0.2533993061295, 0.239285714285714, 0, 0.00267141585040071, 1123, 0, 3, 0, 3, 268, 0, 3
3, 1981, 3, 67780, 0.162064346313835, 0.127892301220025, 0.190587845622456, 0.178456591639871, 0.137323943661972, 0.153741496598639, 852, 30, 113, 117, 113, 111, 150, 113
3, 1981, 4, 67780, 0.352789837594469, 0.993788819875776, 0.461318193158469, 1, 0.350293542074364, 0.990963855421687, 511, 34, 329, 179, 329, 3, 170, 329
3, 1981, 5, 67780, 0.00017732762060234, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
3, 1982, 1, 67780, 0, 0, 0.927440644995796, 0.926600767187961, 0, 0, 67780, 0, 0, 0, 0, 62805, 0, 0
3, 1982, 2, 67780, 0.000432087399496716, 0.00510869485127066, 0.190587845622456, 0.191360516754138, 0.000201005025125628, 0.00402090872537193, 4975, 1, 20, 1, 20, 948, 5, 20
3, 1982, 3, 67780, 0.315561052561415, 0.372233944705946, 0.461318193158469, 0.470110272780035, 0.314777833250125, 0.372313296903461, 4006, 236, 1022, 1261, 1022, 810, 1180, 1022
3, 1982, 4, 67780, 0.556867476801976, 0.988006482982172, 0.364293424430591, 0.666666666666667, 0.571741511500548, 0.9923273657289, 913, 103, 388, 522, 388, 2, 515, 388
3, 1982, 5, 67780, 0.72972972972973, 1, NA, NA, 1, NaN, 1, 0, 0, 1, 0, NA, 0, 0
3, 1983, 1, 67780, 0, 0, 0.898807500686103, 0.89936559457067, 0, 0, 67780, 0, 0, 0, 0, 60959, 0, 0
3, 1983, 2, 67780, 0.00017732762060234, 0.00250389277079209, 0.461318193158469, 0.472377314134587, 0.000293212138982554, 0.00190643789411937, 6821, 1, 13, 2, 13, 3215, 5, 13
3, 1983, 3, 67780, 0.195291847412556, 0.085782521811181, 0.364293424430591, 0.368660105980318, 0.19604566972988, 0.084863179771389, 3591, 133, 245, 704, 245, 974, 665, 245
3, 1983, 4, 67780, 0.559009081054184, 0.969574853919001, 0.527567710693972, 0.571428571428571, 0.553357314148681, 0.96241610738255, 1668, 191, 717, 923, 717, 16, 955, 717
3, 1983, 5, 67780, 0.463576158940397, 1, NA, NA, 0.5, 1, 12, 1, 6, 6, 6, NA, 5, 6
3, 1984, 1, 67780, 0, 0, 0.905105076142132, 0.904116258483328, 0, 0, 67780, 0, 0, 0, 0, 61281, 0, 0
3, 1984, 2, 67780, 0.000267461204752251, 0.00973819244166448, 0.364293424430591, 0.360260991144943, 0, 0.00953992921987998, 6499, 0, 62, 0, 62, 2319, 0, 62
3, 1984, 3, 67780, 0.273016593452313, 0.145676167824891, 0.527567710693972, 0.520047169811321, 0.274405050995629, 0.14859437751004, 4118, 227, 444, 1130, 444, 1323, 1135, 444
3, 1984, 4, 67780, 0.560224455174214, 0.880811078140455, 0.624597664361772, 0.605633802816901, 0.56019656019656, 0.867783985102421, 1221, 142, 466, 684, 466, 43, 710, 466
3, 1984, 5, 67780, 0.612033195020747, 1, NA, NA, 0.357142857142857, 1, 28, 2, 18, 10, 18, NA, 10, 18
3, 1985, 1, 67780, 0, 0, 0.935017078366353, 0.936706993213337, 0, 0, 67780, 0, 0, 0, 0, 63490, 0, 0
3, 1985, 2, 67780, 0.000322965468935768, 0.00226148866529766, 0.527567710693972, 0.52861480962392, 0, 0.0020979020979021, 4290, 0, 9, 0, 9, 2263, 0, 9
3, 1985, 3, 67780, 0.140335823236442, 0.0730722600845134, 0.624597664361772, 0.631480324797002, 0.134786917740337, 0.0830469644902635, 2018, 68, 145, 272, 145, 1011, 340, 145
3, 1985, 4, 67780, 0.521809800759375, 0.9557851129936, 0.192382894650167, 0.260869565217391, 0.51864406779661, 0.919014084507042, 590, 67, 261, 306, 261, 6, 335, 261
3, 1985, 5, 67780, 0.843843843843844, 1, NA, NA, 0.882352941176471, 1, 17, 4, 2, 15, 2, NA, 20, 2
3, 1986, 1, 67780, 0, 0, 0.995901329243354, 0.995883741516672, 0, 0, 67780, 0, 0, 0, 0, 67501, 0, 0
3, 1986, 2, 67780, 0.00017732762060234, 0.00748409629537233, 0.624597664361772, 0.646209386281588, 0, 0.00716845878136201, 279, 0, 2, 0, 2, 179, 0, 2
3, 1986, 3, 67780, 0.179464622345105, 0.117016388420891, 0.192382894650167, 0.136363636363636, 0.224489795918367, 0.131578947368421, 98, 4, 10, 22, 10, 9, 20, 10
3, 1986, 4, 67780, 0.770164787510841, 0.867924528301887, 0.249065308838663, 0, 0.824561403508772, 0.7, 57, 6, 7, 47, 7, 0, 30, 7
3, 1986, 5, 67780, 0.00017732762060234, 1, NA, NA, 0, 1, 3, 0, 3, 0, 3, NA, 0, 3
3, 1987, 1, 67780, 0, 0, 0.978806423611111, 0.978489229861316, 0, 0, 67780, 0, 0, 0, 0, 66322, 0, 0
3, 1987, 2, 67780, 0.00017732762060234, 0.0213802989965185, 0.192382894650167, 0.205903021784961, 0.000685871056241427, 0.0233356211393274, 1458, 0, 34, 1, 34, 293, 0, 34
3, 1987, 3, 67780, 0.424224668312895, 0.269826270262412, 0.249065308838663, 0.248945147679325, 0.416814159292035, 0.280728376327769, 1130, 91, 185, 471, 185, 118, 455, 185
3, 1987, 4, 67780, 0.243404678944749, 0.967105263157895, 0.345241763937242, 0.222222222222222, 0.213483146067416, 0.967857142857143, 356, 16, 271, 76, 271, 2, 80, 271
3, 1987, 5, 67780, 0.00017732762060234, 1, NA, NA, 0, 1, 7, 0, 7, 0, 7, NA, 0, 7
3, 1988, 1, 67780, 0, 0, 0.997995584180377, 0.997875479492476, 0, 0, 67780, 0, 0, 0, 0, 67636, 0, 0
3, 1988, 2, 67780, 0.00017732762060234, 0.0203045685279188, 0.249065308838663, 0.266187050359712, 0, 0.0347222222222222, 144, 0, 5, 0, 5, 37, 0, 5
3, 1988, 3, 67780, 0.0466321243523316, 0.190217391304348, 0.345241763937242, 0.386666666666667, 0.0294117647058824, 0.242424242424242, 102, 0, 24, 3, 24, 29, 0, 24
3, 1988, 4, 67780, 0.10738255033557, 0.9950874435056, 0.267044349277317, NaN, 0.130434782608696, 1, 46, 3, 40, 6, 40, 0, 15, 40
3, 1988, 5, 67780, 0.292913795100716, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
3, 1989, 1, 67780, 0, 0, 0.97314090529829, 0.973413986426675, 0, 0, 67780, 0, 0, 0, 0, 65978, 0, 0
3, 1989, 2, 67780, 0.00017732762060234, 0.0116493544316086, 0.345241763937242, 0.352215367358385, 0, 0.0105438401775805, 1802, 0, 19, 0, 19, 628, 0, 19
3, 1989, 3, 67780, 0.0277379432275808, 0.253126704786535, 0.267044349277317, 0.256501182033097, 0.032034632034632, 0.243291592128801, 1155, 5, 272, 37, 272, 217, 25, 272
3, 1989, 4, 67780, 0.0637089138374138, 0.929211210632765, 0.380720590868449, 0.238095238095238, 0.0731319554848967, 0.927958833619211, 629, 6, 541, 46, 541, 10, 30, 541
3, 1989, 5, 67780, 0.0790816326530612, 1, NA, NA, 0.03125, 1, 32, 0, 31, 1, 31, NA, 0, 31
3, 1990, 1, 67780, 0, 0, 0.991103552037679, 0.991221599291827, 0, 0, 67780, 0, 0, 0, 0, 67185, 0, 0
3, 1990, 2, 67780, 0.00017732762060234, 0.00490196078431373, 0.267044349277317, 0.280612244897959, 0, 0.0117647058823529, 595, 0, 7, 0, 7, 165, 0, 7
3, 1990, 3, 67780, 0.0729064039408867, 0.473963868225292, 0.380720590868449, 0.389423076923077, 0.0969267139479905, 0.455497382198953, 423, 10, 174, 41, 174, 81, 50, 174
3, 1990, 4, 67780, 0.390151515151515, 0.9950874435056, 0.244954112510985, NaN, 0.480314960629921, 1, 127, 12, 66, 61, 66, 0, 60, 66
3, 1990, 5, 67780, 0.292913795100716, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
3, 1991, 1, 67780, 0, 0, 0.982413980600886, 0.982384184125111, 0, 0, 67780, 0, 0, 0, 0, 66586, 0, 0
3, 1991, 2, 67780, 0.00017732762060234, 0.00307269811701219, 0.380720590868449, 0.381711409395973, 0, 0.0016750418760469, 1194, 0, 2, 0, 2, 455, 0, 2
3, 1991, 3, 67780, 0.0248114579621086, 0.268175847185596, 0.244954112510985, 0.268571428571429, 0.0230664857530529, 0.270833333333333, 737, 0, 195, 17, 195, 141, 0, 195
3, 1991, 4, 67780, 0.148997908090964, 0.936959797002617, 0.22266725095388, 0.166666666666667, 0.1484375, 0.908256880733945, 384, 9, 297, 57, 297, 5, 45, 297
3, 1991, 5, 67780, 0.00017732762060234, 1, NA, NA, 0, 1, 25, 0, 25, 0, 25, NA, 0, 25
3, 1992, 1, 67780, 0, 0, 0.994979633655696, 0.99458542342874, 0, 0, 67780, 0, 0, 0, 0, 67413, 0, 0
3, 1992, 2, 67780, 0.00017732762060234, 0.00181789260799418, 0.244954112510985, 0.251366120218579, 0, 0.00272479564032698, 367, 0, 1, 0, 1, 92, 0, 1
3, 1992, 3, 67780, 0.0408163265306122, 0.151530877010898, 0.22266725095388, 0.188940092165899, 0.0364963503649635, 0.178030303030303, 274, 3, 47, 10, 47, 41, 15, 47
3, 1992, 4, 67780, 0.13914373088685, 0.9950874435056, 0.296600936006381, NaN, 0.142045454545455, 1, 176, 5, 151, 25, 151, 0, 25, 151
3, 1992, 5, 67780, 0.292913795100716, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
3, 1993, 1, 67780, 0, 0, 0.984913310961969, 0.985187370905872, 0, 0, 67780, 0, 0, 0, 0, 66776, 0, 0
3, 1993, 2, 67780, 0.00017732762060234, 0.02263304229062, 0.22266725095388, 0.222222222222222, 0, 0.0139442231075697, 1004, 0, 14, 0, 14, 220, 0, 14
3, 1993, 3, 67780, 0.0211608524230174, 0.294090654157956, 0.296600936006381, 0.305555555555556, 0.0246753246753247, 0.280958721704394, 770, 5, 211, 19, 211, 165, 25, 211
3, 1993, 4, 67780, 0.135789093535572, 0.989552862515671, 0.57932738671338, 1, 0.138666666666667, 0.990712074303406, 375, 8, 320, 52, 320, 3, 40, 320
3, 1993, 5, 67780, 0.00017732762060234, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
3, 1994, 1, 67780, 0, 0, 0.968625998092638, 0.969297727943346, 0, 0, 67780, 0, 0, 0, 0, 65699, 0, 0
3, 1994, 2, 67780, 0.00017732762060234, 0.0196091578939526, 0.296600936006381, 0.29553264604811, 0, 0.0211436809226333, 2081, 0, 44, 0, 44, 602, 0, 44
3, 1994, 3, 67780, 0.0087543980971343, 0.510154171681782, 0.57932738671338, 0.574561403508772, 0.0160278745644599, 0.515580736543909, 1435, 3, 728, 23, 728, 393, 15, 728
3, 1994, 4, 67780, 0.116754049612646, 0.871090635244086, 0.378454774816835, 0.2, 0.123711340206186, 0.862745098039216, 291, 4, 220, 36, 220, 7, 20, 220
3, 1994, 5, 67780, 0.0378006872852234, 1, NA, NA, 0, 1, 28, 0, 28, 0, 28, NA, 0, 28
3, 1995, 1, 67780, 0, 0, 0.977016696944337, 0.977677781056359, 0, 0, 67780, 0, 0, 0, 0, 66267, 0, 0
3, 1995, 2, 67780, 0.00017732762060234, 0.00621683429916295, 0.57932738671338, 0.608782435129741, 0, 0.00660938532716457, 1513, 0, 10, 0, 10, 915, 0, 10
3, 1995, 3, 67780, 0.0266315154494068, 0.30187986319921, 0.378454774816835, 0.318987341772152, 0.0272108843537415, 0.309440559440559, 588, 1, 177, 16, 177, 126, 5, 177
3, 1995, 4, 67780, 0.163406214039125, 0.9950874435056, 0.549562598550708, NaN, 0.174721189591078, 1, 269, 8, 222, 47, 222, 0, 40, 222
3, 1995, 5, 67780, 0.00017732762060234, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
3, 1996, 1, 67780, 0, 0, 0.977026081690611, 0.976630274417232, 0, 0, 67780, 0, 0, 0, 0, 66196, 0, 0
3, 1996, 2, 67780, 0.00017732762060234, 0.00181789260799418, 0.378454774816835, 0.388748419721871, 0, 0.00126262626262626, 1584, 0, 2, 0, 2, 615, 0, 2
3, 1996, 3, 67780, 0.0395201129146083, 0.0743286482899197, 0.549562598550708, 0.571100917431193, 0.0392967942088935, 0.0613562970936491, 967, 9, 57, 38, 57, 498, 45, 57
